uid,title,url,image,contenttype,serie,year,normalized,characters,firstparagraph,allpixels,paperpixels,paintedpixels,description,country,duration,seconds,mp3,interviews
t-151,Los desafíos que deberá afrontar el sistema científico-tecnológico en Argentina,https://unciencia.unc.edu.ar/ciencia/los-desafios-que-debera-afrontar-el-sistema-cientifico-tecnologico-en-argentina/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/12/Desafios-sistema-cientifico-tecnologico-1024x576.jpg,Artículos,Ciencia,2019,0.028237,744.0,La crisis del sector exige una reflexión profunda en torno a sus causas y consecuencias. Con el propósito de avanzar en un diagnóstico desde una mirada local y también en la propuesta de soluciones o&#x2c; al menos&#x2c; en el establecimiento de prioridades&#x2c; UNCiencia convocó a tres referentes: Edgardo Baldo (director de Conicet Córdoba)&#x2c; Carla Giacomelli (secretaria de CyT de la UNC) y Javier Blanco (secretario General de Adiuc). En sus columnas&#x2c; analizan cuáles han sido los problemas más serios en los últimos años&#x2c; cómo impactó la pérdida de jerarquía institucional del Ministerio de Ciencia&#x2c; para qué hacer ciencia en un país como Argentina&#x2c; que rol pueden desempeñar los científicos&#x2c; y cuáles son los principales desafíos a futuro. [04.12.2019],,,,,,,,,
t-152,"Con inteligencia artificial, identifican a más de 150 mil potenciales interesados en pagar Rentas con débito automático",https://unciencia.unc.edu.ar/computacion/con-inteligencia-artificial-identifican-a-mas-de-150-mil-potenciales-interesados-en-pagar-rentas-con-debito-automatico/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/11/UNCiencia_Famaf_Rentas_Machine_Learning-01nuevo-portal-1024x576.jpg,Artículos,Computación,2019,0.253719,6685.0,El proyecto se encuadra dentro de un programa de transferencia de conocimiento entre la Facultad de Matemática&#x2c; Astronomía&#x2c; Física y Computación de la UNC y la Dirección General de Rentas de la provincia de Córdoba. El objetivo es ampliar el uso de ese medio de pago entre los contribuyentes actuales. La iniciativa también le permitirá al organismo provincial reconocer otros patrones de conducta de sus usuarios. [20.11.2019],,,,,,,,,
t-153,Resguardarán partituras históricas de Córdoba a través del uso de nuevas tecnologías,https://unciencia.unc.edu.ar/arte/resguardaran-partituras-historicas-de-cordoba-a-traves-del-uso-de-nuevas-tecnologias/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/11/UNCiencia_PRIMAR_portada-nuevo-sitio-1024x576.jpg,Artículos,Arte,2019,0.31027,8175.0,Un proyecto interdisciplinario radicado en la Facultad de Artes de la UNC busca conservar y difundir documentos musicales locales que datan de fines del siglo XVIII y principios del siglo XIX&#x2c; resguardados en distintos archivos de la ciudad. Algunas colecciones serán digitalizadas para facilitar el acceso a las obras. Por primera vez&#x2c; a nivel nacional&#x2c; se generarán protocolos de aplicación de técnicas de remoción láser en restauración de documentos musicales en papel. [07.11.2019],,,,,,,,,
t-154,Diana Maffía: “Un Estado patriarcal como el nuestro no nos va a ofrecer respuestas feministas”,https://unciencia.unc.edu.ar/genero/diana-maffia-un-estado-patriarcal-como-el-nuestro-no-nos-va-a-ofrecer-respuestas-feministas/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/10/UNCiencia_Diana_Maffia-01_portada_NW-1024x576.jpg,Artículos,Género,2019,0.462654,12190.0,Para la filósofa e intelectual feminista&#x2c; la sociedad debe construir sus propias alianzas como forma de resistencia para “no tener que esperar respuestas del Estado” y&#x2c; a través de estas alianzas&#x2c; “forzar cambios políticos”. Convocada para recibir el título de Doctora Honoris Causa de la UNC&#x2c; la especialista dialogó con UNCiencia y analizó las intervenciones del feminismo en la sociedad&#x2c; la masiva participación de las jóvenes&#x2c; así como el papel del Estado y la Universidad&#x2c; ante el dinamismo de este movimiento social. [30.10.2019],,,,,,,,,
t-155,El desafío del acceso abierto al conocimiento en la UNC,https://unciencia.unc.edu.ar/ciencia/el-desafio-del-acceso-abierto-al-conocimiento-en-la-unc/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/10/UNCiencia-Oficina-de-conocimiento-abierto-01web-1024x503.jpg,Artículos,Ciencia,2019,0.315052,8301.0,«No pagar por publicar y no pagar por leer»&#x2c; con ese lema viene trabajando la Oficina de Conocimiento Abierto de la UNC&#x2c; que recientemente festejó sus cinco años y desde su creación impulsa este nuevo paradigma hacia adentro de la cuatricentenaria casa de altos estudios. Como resultado de su trabajo&#x2c; la Casa de Trejo ya posee 76 publicaciones periódicas de acceso abierto y más de diez mil artículos indizados en Google Académico. Del 21 al 27 de octubre se desarrolla en el mundo la «Semana Internacional de Acceso Abierto». [23.10.2019],,,,,,,,,
t-156,Diseñan un casco con innovaciones tecnológicas para mejorar la seguridad de los bomberos cordobeses,https://unciencia.unc.edu.ar/innovacion/disenan-un-casco-con-innovaciones-tecnologicas-para-mejorar-la-seguridad-de-los-bomberos-cordobeses/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/10/UNCiencia_Casco-forestal-de-bomberos-01-1024x576.jpg,Artículos,Innovación,2019,0.196561,5179.0,Incorpora un código QR con la historia clínica y los datos personales del usuario para optimizar su atención en situaciones de emergencia. Lleva un módulo GPS asociado a un sistema de auxilio que alerta cuando el bombero sufre un accidente&#x2c; e incluye otros elementos de seguridad como linternas de alta potencia y protectores auditivos. Para su diseño&#x2c; entrevistaron a bomberos de 14 cuarteles de distintas regionales de la provincia de Córdoba. El proyecto es uno de los seleccionados para la muestra UNC Innova 2019&#x2c; que se inaugura este jueves 24 de octubre. [22.10.2019],,,,,,,,,
t-157,Detectan bacterias multirresistentes a los antibióticos en el río Suquía y en el ambiente de Córdoba,https://unciencia.unc.edu.ar/salud/detectan-bacterias-multirresistentes-a-los-antibioticos-en-el-rio-suquia-y-en-el-ambiente-de-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/10/2019-10-16-AR-1-1024x576.jpg,Artículos,Salud,2019,0.34644,9128.0,Son las principales responsables de las infecciones intrahospitalarias. Para los investigadores&#x2c; los derrames cloacales y su desembocadura en el curso de agua que atraviesa la capital provincial facilitan su dispersión en el ambiente urbano y periurbano. Si bien no se trata de bacterias causantes de contagios masivos o grandes epidemias&#x2c; recomiendan monitorear la situación. El problema radica en que estos microorganismos aportan sus genes de resistencia a las comunidades microbianas naturales del ambiente&#x2c; lo que puede acelerar la evolución de la resistencia a los antibióticos. Para 2050 se prevé que los fallecimientos por acción de estos gérmenes casi invencibles sea la primera causa de muerte a nivel mundial. [16.10.2019],,,,,,,,,
t-158,Los gases del tránsito vehicular son el principal contaminante del aire en la ciudad de Córdoba,https://unciencia.unc.edu.ar/medioambiente/los-gases-del-transito-vehicular-son-el-principal-contaminante-del-aire-en-la-ciudad-de-cordoba/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/10/2019-10-01-1-1024x576.jpg,Artículos,Medioambiente,2019,0.222977,5875.0,Mediciones efectuadas por investigadores de la UNC identificaron valores de dióxido de nitrógeno (NO2) por encima de los límites máximos recomendados internacionalmente. La topografía de la ciudad tampoco ayuda: Córdoba se ubica en una depresión&#x2c; por lo cual la circulación y remoción del aire es mucho más lenta. [01.10.2019],,,,,,,,,
t-159,Producen nanocápsulas de origen natural para conservar alimentos,https://unciencia.unc.edu.ar/innovacion/producen-nanocapsulas-de-origen-natural-para-conservar-alimentos/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/09/2019-09-19-1-1024x576.jpg,Artículos,Innovación,2019,0.264498,6969.0,A partir de plantas aromáticas&#x2c; como el orégano&#x2c; el laurel&#x2c; el romero y otras especies&#x2c; extraen aceites esenciales con propiedades antioxidantes y antimicrobianas que prolongan la vida útil de los alimentos. Bajo la forma de cápsulas diminutas&#x2c; lograron incorporar esos aditivos naturales en pescados&#x2c; nueces y leche de soja. Comprobaron que mantienen el producto en buen estado entre un 30% y 50% más que los conservantes artificiales. El proyecto es desarrollado por un equipo interdisciplinario&#x2c; en el marco del Programa Institucional y Multidisciplinar (Primar) en Temas Prioritarios que impulsa la Secretaría de Ciencia y Tecnología de la UNC [19.09.2019],,,,,,,,,
t-160,“La Academia Nacional de Ciencias fue el primer modelo institucional que funcionó para desarrollar la ciencia en la Argentina”,https://unciencia.unc.edu.ar/ciencia/la-academia-nacional-de-ciencias-fue-el-primer-modelo-institucional-que-funciono-para-desarrollar-la-ciencia-en-la-argentina/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/09/2019-09-1-1024x576.jpg,Artículos,Ciencia,2019,0.621679,16380.0,La Academia Nacional de Ciencias (ANC)&#x2c; una de las primeras instituciones científicas de Argentina&#x2c; celebra su 150 aniversario. Aunque comenzó a funcionar años más tarde&#x2c; en los registros su fundación data del 11 de septiembre de 1869. Ese día&#x2c; bajo la presidencia de Domingo Sarmiento&#x2c; fue promulgada la Ley n° 332&#x2c; que autorizó la contratación de profesores extranjeros para que iniciaran el desarrollo de la investigación en ciencias naturales en nuestro país.,,,,,,,,,
t-161,El arte como forma de conocimiento social,https://unciencia.unc.edu.ar/arte/el-arte-como-forma-de-conocimiento-social/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/09/Investigacion-en-artes-1024x576.jpg,Artículos,Arte,2019,0.484363,12762.0,Profesores&#x2c; investigadores y artistas de la Facultad de Artes de la UNC conformaron un equipo que indaga el hecho artístico como proceso social. Para ellos es vital deconstruir el concepto de obra y acabar con la idea de “cultura en la vitrina”. Su trabajo se inscribe en una corriente que adquiere fuerza en Latinoamérica&#x2c; donde la idea de obra como hecho acabado está en permanente cuestionamiento. Con un enfoque innovador&#x2c; entienden que los “límites de acción” entre actores&#x2c; intérpretes y públicos se diluyen cada vez más. [04.09.2019],,,,,,,,,
t-162,"POSTA, el proyecto que vincula a personas en situación de discapacidad con creadores de tecnologías asistivas",https://unciencia.unc.edu.ar/tecnologia/posta-el-proyecto-que-vincula-a-personas-en-situacion-de-discapacidad-con-creadores-de-tecnologias-asistivas/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/08/Posta-01-1024x576.jpg,Artículos,Tecnología,2019,0.241916,6374.0,«Proyectos Open Source de Tecnología Asistiva» (POSTA) es un portal web que&#x2c; bajo la filosofía del open source&#x2c; agrupa y organiza bocetos&#x2c; planos e instrucciones listos para replicar&#x2c; adaptar o crear soluciones tecnológicas dirigidas a mejorar la calidad de vida de personas con discapacidad. Es una iniciativa de un equipo interdisciplinario de profesionales de la Facultad de Ciencias Exactas&#x2c; Físicas y Naturales y la Escuela de Kinesiología y Fisioterapia de la UNC&#x2c; en colaboración con la Università Iuav di Venezia. [29.08.2019],,,,,,,,,
t-163,Mejoran el rendimiento de terapias nanotecnológicas contra el cáncer de mama,https://unciencia.unc.edu.ar/salud/mejoran-el-rendimiento-de-terapias-nanotecnologicas-contra-el-cancer-de-mama/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/08/2019-08-15-1-1024x576.jpg,Artículos,Salud,2019,0.278845,7347.0,En experimentos con ratones&#x2c; investigadores de la Universidad Nacional de Córdoba y de la Universidad Nacional del Litoral lograron optimizar la efectividad del tratamiento contra este tipo de tumores. Lo hicieron al reducir químicamente el tamaño de las nanopartículas que transportan y depositan la droga en el tejido tumoral&#x2c; durante la quimioterapia. Los nuevos «vehículos» pueden cargar una mayor cantidad de fármaco y son 800 veces más pequeñas que el grosor de un cabello. De esta manera&#x2c; el tratamiento podría ser más corto&#x2c; menos costoso y reduciría los efectos secundarios adversos de las terapias tradicionales. Los estudios clínicos en seres humanos demandarán todavía varios años hasta su aprobación para el uso en pacientes. [15.08.2019],,,,,,,,,
t-164,Analizan la cultura política de los cordobeses en un escenario de polarización electoral,https://unciencia.unc.edu.ar/psicologia/analizan-la-cultura-politica-de-los-cordobeses-en-un-escenario-de-polarizacion-electoral/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/08/2019-08-07-1-1024x576.jpg,Artículos,Psicología,2019,0.181152,4773.0,A cuatro días de las PASO&#x2c; UNCiencia analiza qué variables de la cultura política tienen peso en el electorado cordobés a la hora de elegir a un candidato o candidata&#x2c; en un contexto de fuerte polarización electoral. El conjunto de valores y la ideología que tenga el o la votante&#x2c; así como los niveles de involucramiento político y de desconfianza en la política tradicional&#x2c; estarían asociados con la preferencia por una de las dos principales fórmulas entre las que se definirá la próxima elección. [07.08.2019],,,,,,,,,
t-165,"Astrónomos predicen la existencia de “ploonets”, lunas que se convirtieron en planetas",https://unciencia.unc.edu.ar/astronomia/astronomos-predicen-la-existencia-de-ploonets-lunas-que-se-convirtieron-en-planetas/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/08/2019-07-31-1-1024x576.jpg,Artículos,Astronomía,2019,0.178989,4716.0,Con simulaciones en supercomputadoras&#x2c; un equipo científico internacional concluyó que estos nuevos cuerpos celestes efectivamente existirían y podrían ser detectados fuera del sistema solar. Se trataría de satélites naturales que originalmente orbitaban gigantes gaseosos&#x2c; fueron expulsados y comenzaron a orbitar su propia estrella. Un investigador del Observatorio Astronómico de Córdoba participó en el grupo que realizó el estudio. [31.07.219],,,,,,,,,
t-166,Crean un portal de datos abiertos con las características de los suelos cordobeses,https://unciencia.unc.edu.ar/agronomia/crean-un-portal-de-datos-abiertos-con-las-caracteristicas-de-los-suelos-cordobeses/,https://unciencia.unc.edu.ar/wp-content/blogs.dir/31/files/sites/4/2019/07/2019-07-24-1-1024x576.jpg,Artículos,Agronomía,2019,0.215994,5691.0,La plataforma aporta información fundamental para la toma de decisiones en el sector socio-productivo. El relevamiento&#x2c; que cubre un área de aproximadamente 20 mil kilómetros cuadrados&#x2c; demandó más de cuatro años de trabajo e implicó tomar 354 muestras en distintos puntos del territorio provincial. Creada por investigadores de la Facultad de Ciencias Agropecuarias de la UNC&#x2c; la herramienta organiza cifras actualizadas sobre numerosas variables de suelo&#x2c; como pH&#x2c; conductividad eléctrica&#x2c; materia orgánica&#x2c; textura&#x2c; constantes hídricas y diversos nutrientes presentes en la geografía mediterránea. [24.07.2019],,,,,,,,,
